12685,4080,598,15689,2221,-559,15078,5487,2500,14922,6933,-55,17031,4725,-2041,13891,3874,-1497,14076,2413,-326,13571,3237,-74,15068,2566,-2299,12005,3448,-880,12573,4334,145,14270,2981,-3145,11185,2499,-1092,12559,2975,1838,13096,3331,125,12638,4623,-293,14283,5473,1302,13337,5382,977,12999,4375,-1228,15876,2621,1878,12269,4210,1781,15747,3009,1820,14782,4502,-385,14915,6359,-469,16258,6244,37,14905,3272,-2967,13905,1508,-1667,13531,3571,1309,14664,3070,-579,12560,3099,-2462,12649,3689,-678,13136,3914,-612,12378,2576,-2414,12682,2481,752,12873,4438,2257,12431,5186,-334,14616,5376,-554,13725,4846,1869,12588,4671,1681,15354,2070,-1036,13390,3040,1560,15276,4277,2507,14188,4865,35,15764,5243,-2414,15423,5936,-353,14729,3577,345,14017,1533,-2624,14123,2721,-866,13623,3991,864,12449,3884,-1865,13701,3196,-2061,12577,3907,-1013,11962,3618,-214,13394,2317,100,12337,3647,265,12862,5505,2183,14586,4992,209,13212,4247,-1804,14208,3681,2654,14051,3940,2264,14104,2818,-766,16426,3445,1646,13032,6453,1740,16401,5706,-2388
73,3797,67,15240,3508,3122,12400,3714,1094,17442,3016,-264,12956,5440,1149,15682,6203,-240,15809,4749,-2498,14437,2371,-1496,13326,2726,-433,14012,3380,429,14598,3021,-2464,12020,4046,-521,13056,3717,308,12798,2912,-3290,12225,2864,-745,12912,3221,1974,11940,3867,-23,13981,4991,-41,13772,5087,2146,13169,5407,657,14531,3602,-1422,14869,2621,2008,12899,4019,1456,16892,4124,1747,14767,5833,-913,15549,5270,-740,14625,5407,-244,14861,2517,-2710,13552,2072,-1718,13326,3022,1704,13323,3378,-960,13661,3532,-1956,13016,3505,-1068,11268,3663,-1177,13179,2864,-1126,12805,2626,425,12216,4525,2230,13237,4878,1196,14286,4542,-1495,13237,5260,509,14729,3920,2554,14052,3332,-65,14575,2047,466,15193,6030,3110,15599,6544,-805,16437,4996,-2515,14152,4556,-64,13897,2407,-1036,14078,2440,-1399,14194,2133,-1077,12048,4077,-27,13365,4305,-736,14087,2915,-3336,10893,2953,-105,12542,3178,819,13599,3135,-841,12107,4235,1104,13895,5380,2565,13600,4766,-652,12890,4437,-1534,15898,3093,3528,12058,4419,429,16156,2744,796,14484,4699,1144
14794,6908,192,16846,5721,-1002,14474,3133,-3573,13820,2531,-472,13596,3461,618,15365,2523,-1768,11819,2996,-1036,12927,4042,-165,13777,3831,-1924,11950,2581,-2552,12597,2778,1797,12596,3830,1512,12902,4488,-848,13954,5258,819,13966,5333,1836,12679,4968,-384,15798,1906,-752,12752,4046,3050,15445,3466,1995,14515,4469,-644,15074,5517,-820,15651,6210,-508,15175,3481,-1522,13822,1368,-2468,13989,3328,374,13902,3734,633,12708,3300,-2847,13128,3515,-1105,12568,4410,-349,12520,2925,-1990,12598,2275,427,12910,3524,2039,12220,5032,696,14872,5137,-702,13696,4620,10,13115,5184,2305,15418,3237,232,13669,2691,502,15920,3800,2438,13570,5492,968,16321,4892,-2723,14734,5003,-1419,14513,3691,793,13674,2341,-2691,14450,2597,-926,13383,3787,5,12220,4231,-282,13993,3237,-1891,12169,3163,-2574,11848,3533,1134,13522,2446,-312,11949,3169,-559,13528,5717,3139,14133,5180,1241,13461,5080,-2339,14857,3851,688,14148,3812,3873,13541,3070,-870,16974,2838,1282,13303,6725,1368,16074,5387,-1395,15325,5097,-2930,14113,2709,-1277,13050,3151,547
7,2500,-563,13349,2701,-2145,12397,4137,830,13318,3494,-1263,12585,2844,-3614,12175,3067,255,13077,3719,1856,12045,4261,-520,14147,4717,1141,13527,5201,1835,12840,5359,-622,15249,2909,-785,13713,2769,2640,13270,3491,1584,16717,4913,356,15169,5888,-659,15538,5960,-32,14700,4817,-803,14697,1923,-3666,13515,2402,38,13767,3263,1365,13234,3148,-2281,13259,3423,-1383,12901,4294,-830,11720,3462,-1252,12867,3005,-1576,13033,3051,1349,11945,4552,2631,13629,4469,-691,13606,4362,-900,13185,5045,2074,14831,3797,1744,13956,3097,-2047,14945,2692,3601,14121,5420,2171,16359,5844,-2458,16111,5651,-852,14320,4433,-747,14143,2582,-1609,14409,2788,-1693,14015,3051,32,11798,3868,497,13681,3796,-2523,13678,3454,-2210,10994,3504,51,12928,2566,101,13237,3056,-713,12123,4677,2423,14219,4836,1959,13712,4572,-1572,13455,4342,284,14947,3663,2271,13070,4236,565,16626,2475,455,13055,5147,1892,15357,6237,-358,16731,5499,-2907,14505,3130,-1839,13298,2923,689,14363,3632,-595,15007,2360,-1666,11302,3299,-470,12628,3727,-466,14486,3513,-2805
11370,2897,-1642,12730,2878,2824,12504,3607,-103,13060,4349,-794,14189,5814,2306,13180,4915,291,14036,4044,-698,15089,3012,1347,12980,4488,2814,16434,3686,617,14104,4371,-271,15037,5578,-270,15148,5407,-989,15413,2946,-1805,13390,1990,-2233,13820,3615,1660,14210,3248,-1092,12810,3158,-2695,12936,3383,278,12002,3587,-1682,12738,3049,-1560,13057,2611,1202,11781,4246,1425,13276,4766,40,14510,4860,78,13394,5376,851,13733,4565,839,15506,3026,951,13555,3055,390,15688,4591,3013,14994,5851,-364,15688,4418,-2496,14701,5494,-364,14212,3163,-480,14250,2431,-2830,13572,2320,-249,13027,3586,449,12844,3991,-1056,13868,2560,-2421,11477,3604,-1143,12153,3253,571,14105,2819,-888,11621,4250,728,13866,4948,3053,13633,4378,-525,13594,5241,-1524,15284,3982,2293,12873,3988,2410,15213,2269,-1231,15545,4721,2031,14600,7104,938,16501,5053,-2232,14623,3887,-1880,13765,2803,-794,13531,3269,601,14954,2239,-1816,12255,2669,-1626,12607,4328,849,13947,3333,-2889,11714,2888,-2109,12301,3357,1383,13183,3675,849,12389,4154,-353,13988,4660,1277
13318,5168,938,13044,4803,-1171,15696,2848,1600,13105,4182,1618,14339,3386,2307,16089,4244,-376,14589,5944,-915,16043,6286,567,14748,3718,-2635,14203,1652,-2476,13759,3539,989,14326,3078,341,12760,2781,-2547,12685,3685,-1136,13364,4353,-384,11784,3181,-1875,12973,2445,-375,12946,3828,2113,12084,4696,830,14395,4565,-977,13941,5124,1418,12716,5369,2057,15337,2739,-825,13777,3233,220,14881,3587,3257,14019,4715,820,15722,4970,-2133,15967,6087,-1102,14421,4390,-138,14297,2045,-1918,14075,2865,-1559,13972,3504,1070,11718,3401,-698,13666,3079,-2879,13413,3868,-1125,11091,3899,-392,13842,2398,-126,12388,3291,392,12608,4957,2209,14298,5188,843,13961,4513,-1772,13689,4510,1697,14328,3862,2034,13896,2982,568,16295,2967,466,12948,5628,2045,15649,5883,-1384,15852,5057,-3330,14258,3493,190,13083,2806,-302,14889,2586,-716,14244,2421,-1846,11528,4004,68,13570,3677,-851,13403,3428,-3881,11715,3404,451,13163,3068,1956,12075,3271,-740,13596,4572,801,13723,5981,2306,13477,4625,-875,14301,3995,-1171,15061,3675,3339,12500,3907,1523
17265,3510,461,13702,5356,5,15357,5670,-154,15208,4915,-1814,14747,2263,-2415,13475,2774,-736,13457,2969,1531,14246,2925,-2358,12608,3747,-1414,13261,3822,151,11742,3537,-2685,13000,2881,-931,12929,2936,1881,11380,4316,908,14289,4200,392,13557,4940,104,13358,6205,763,14518,3975,391,14900,2689,1097,13233,2831,1204,15895,4771,2575,15672,5710,-1298,15708,4978,-2222,14322,5684,535,14589,2903,-2270,13995,2120,-2013,13693,2446,869,12350,3345,-52,13735,3693,-1626,13423,3350,-2509,11011,3864,-170,12845,2757,-580,13480,2928,-346,11975,4584,2084,13318,4946,1491,14280,4386,-1658,13083,5055,153,15098,3862,3664,13025,3303,-710,15624,1981,903,14312,5448,2438,15296,6694,-476,17009,5534,-1999,13976,3889,-1969,14007,2853,126,13871,2928,-657,14843,1803,-1892,11557,3218,258,12874,4208,-458,14723,3578,-3140,10981,3205,-1445,12838,3112,1462,12825,3325,231,12905,4091,702,13673,5363,1710,13759,4833,759,13148,4470,-894,15367,2833,495,12571,4453,2444,16026,2900,1204,14039,4088,-92,15016,6310,96,16141,6204,-1231,15269,3165,-2842
05,1827,-1392,13763,3766,1320,14919,2810,-571,11823,2707,-2450,13125,3568,-434,12911,4649,-1297,12517,2978,-2849,12944,2481,1575,12226,4244,2029,12868,4022,-469,14767,5277,350,13572,5128,679,13182,4863,898,15765,2880,-103,13258,3276,1927,15581,4148,2351,13905,4739,-99,15833,4948,-2274,14652,6021,-605,15012,3491,84,13764,1808,-3408,13880,2454,287,13606,3568,647,12336,3710,-1940,13954,3048,-1819,11975,4376,-1432,12213,3549,-128,13653,2428,-110,12190,3298,733,12718,5600,2117,14707,4758,235,13476,5025,-1399,14438,4653,1916,13962,3651,2459,14464,2473,-1079,15951,3890,2118,13822,6585,1321,16081,4856,-2392,15056,4721,-2195,14163,3058,-34,13269,2845,-513,14710,1751,-1358,12915,3174,-1104,12600,4645,696,13762,3293,-2097,12258,3352,-3052,12242,3618,1378,13046,3206,474,12446,3827,-932,13643,4931,2772,13477,5164,1328,13287,5115,-1868,15456,2796,411,13408,3968,3411,13735,2917,265,16826,4279,404,14573,6471,538,15614,5877,-583,15163,4528,-2011,14095,1901,-2926,13377,3279,1229,14342,2865,327,12965,2808,-3020,12911,4108,-70
0,4552,64,13914,4727,1331,13251,6146,705,14663,4087,-638,15025,2782,1349,13170,3786,1279,16242,4513,2499,15240,5724,-1021,15286,4934,-1724,14850,5489,315,14410,2580,-2213,13837,1767,-2134,13405,2416,1305,12776,3472,-164,13764,3596,-2312,13035,3376,-1621,11328,3973,-1080,12704,2770,-452,13623,2450,62,11797,4527,2050,13373,4938,1621,14406,4345,-1873,13048,5917,-150,15204,4040,3302,13436,3451,218,14890,1990,240,15146,5422,2842,15135,6401,-158,16531,4990,-2799,14411,4246,-1065,13551,2631,-349,14186,2453,-805,14321,1960,-1597,12137,3412,-94,12711,4454,-253,14516,3443,-3363,11107,3105,-704,12467,3430,1039,13585,3257,-382,12281,4254,996,14039,5321,1617,13556,4891,664,13188,4412,-1155,15504,3219,1564,12734,4003,1773,15530,2476,1461,14640,4162,129,14561,6546,-68,16617,6064,-811,14797,3326,-3172,13590,2119,-1280,13835,3833,1144,14870,2829,-739,12059,2743,-2082,12627,4065,-405,13668,4062,-1220,12027,2787,-2807,13098,2594,1245,12322,4141,1990,12757,4399,-479,14687,5190,338,13515,5276,1077,12922,4684,409,15448,2099,-427
13197,3686,2390,15485,3923,2122,14202,4588,-137,15280,5227,-1900,15440,6161,-559,14591,3635,-409,14166,1540,-3096,13676,3174,116,14045,3757,780,12454,3152,-2218,13478,3105,-1509,12606,4056,-995,11906,3670,-1064,13909,2412,255,11939,3848,937,12752,5551,1410,14709,5054,364,13506,4563,-1074,13776,4512,2128,14472,3504,1944,14375,2423,-686,15694,4034,2407,13871,6132,896,16053,4918,-2179,15101,4858,-2336,14091,3234,460,13746,2864,-1302,14348,2159,-1326,13387,3239,-700,12007,4746,299,14208,2882,-2102,11737,3245,-2908,12178,3616,1440,13446,3127,174,12067,3913,-772,14046,5035,2884,13058,4901,1468,13588,4592,-1985,14781,3627,308,14180,3855,3783,13241,3079,-190,17143,3876,559,14239,6514,677,16032,6057,-1021,15259,4473,-1901,13802,2253,-2628,13667,3075,1335,14101,2739,-42,13460,2623,-2866,12382,3909,21,13597,3735,-951,11802,3101,-2638,12857,2655,-22,12749,3972,1688,12022,4481,414,14308,4364,-41,13470,4871,1044,12552,4951,887,15642,2935,789,13529,3177,-281,14345,3879,3350,15405,4805,1065,15489,5785,-2082,16013,6268,-125
